project_url,comment,created_at,comment_id
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"No. You didn't. You dropped support of the game after initial release (or threw a couple of small patches). The ""game"" has a lot of bugs and will never be updated. You don't support it. This is equivalent to the fact that there is no game. Steam users are still getting game updates (after all these years!), and GOG users have only received updates the first few months. I don't understand why you think some users are better than others? We paid the same price for the game. I don't understand why you don't want to recognize the fact that you cheated GOG users and a backers of DRM-Free version?

During this campaign, it was NOT MENTIONED ANYWHERE that backers of the DRM-Free version will receive a cut-down version of the game without updates and DLC!",1527695194,UHJvamVjdENvbW1lbnQtMjA2MTE0NjY=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Put simply, we did. The DRM version of Armello was delivered and available, but we could not/cannot offer indefinite ongoing support. We didn't know we'd be supporting Armello on certain platforms years after launch and we certainly didn't promise to.

As I said, please feel free to shoot us an email and we can sort something out for you. <3",1527656792,UHJvamVjdENvbW1lbnQtMjA2MDcxOTQ=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Just start fulfilling your promises guys.

> Coming to iPad and also PC/Mac/Linux on Steam and DRM free.

> DRM-Free

This.

> If you're really unhappy with the outcome

Is it a JOKE? What ""outcome""?! I pledged for DRM-Free game and I got nothing.",1527589931,UHJvamVjdENvbW1lbnQtMjA1OTcxNDc=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Howdy Neo, really sorry to hear you feel that way and once again, I'm bummed that you're bummed about what happened. We're not really in the industry of ""scams"". If we were, we probably would be making something far more profitable than games, hah.

If you're really unhappy with the outcome, please feel free to email us at admin[at]leagueofgeeks.com with all of your details and we'll do our best to reach a resolution that you're happy with. We're not unreasonable people, we're just a band of folks trying to make the best games we can.

<3 Darcy @ LoG",1527556604,UHJvamVjdENvbW1lbnQtMjA1OTQ1OTE=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Armello DLC not coming to GOG version:

https://www.rockpapershotgun.com/2016/09/01/armello-no-dlc-on-gog/

You tricked GOG users with DLC. There is nothing to discuss here. You think that GOG users are second-class people. You think that you can to not fulfill your promises and still have an awesome shiny face and a brilliant reputation. This is not true.

No one likes deceivers and scammers. You have a choice now: to fulfill a promise and regain your reputation or continue to reject the claims of players who just want to get what they paid for: a DRM-Free game with all DLC. Just stop fantasizing and inventing fables.

You want to use YOUR OWN DRM service for online gaming, but don't want to use a GOG platform - and this is YOUR OWN CHOICE. But other online games developers don't have such problem and these excuses are not like the truth.

WHY DECEIVE PEOPLE IF YOU WEREN'T ORIGINALLY GOING TO MAKE THIS GAME DRM-FREE? I just want to get my refund and I think I'm not alone with this wish.

Look at this forum:

https://www.gog.com/forum/armello/armello_drm_free_edition_removal/page1

You can see that some people still love the base game. But not YOUR DECISION to make a DRM-Locked DLC. This was YOUR CONSCIOUS CHOICE. You raised funds to make this game and tricked DRM-Free backers. You DID NOT mention the fact that DLC will be DRM-Locked. This is deception. I want to get something for what I paid or get my money back.

You don't make people happy when you deceive and steal from them.",1527529843,UHJvamVjdENvbW1lbnQtMjA1OTE5Mjc=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Hi @Neo! We're an open book when it comes to this stuff, so if you have any questions about what went down with GoG and how it was unsustainable for us to support that platform, we're happy to chat it out.

Regardless, I'm bummed to hear that you're bummed about it. We always do our best to make as many people as we can happy and I think we've done a relatively good job.


<3 Darcy @ LoG",1527467396,UHJvamVjdENvbW1lbnQtMjA1ODcyMTc=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,Armello is not DRM-Free. League of Geeks tricked GOG users with DLC and deleted their game from GOG catalog. It's sad when scammers collect funds and then doesn't keep their promises. Not the first case on KS and not the last.,1527278527,UHJvamVjdENvbW1lbnQtMjA1NzUwNjg=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"There's lots of updates. I also checked comments and it seems lots of others are waiting on the digital files. I logged into my HumbleBundle account as instructed and saw this message for Armello:

""When available, you'll be able to get all your digital content listed below right here on your download page!

Your purchase of Armello - Scribe Tier gets you:

Armello, Cross-platform and DRM-Free
Beta Access
In-Game Dice
Wallpapers
Forum Access
Original Soundtrack
Listen Amulet
Digital Art Book
Digital Novellas
Digital Audio Books""

So I'm not sure which update I should look for which specifies if or when I'll be receiving the items above that I've pledged for.",1526510040,UHJvamVjdENvbW1lbnQtMjA0NzI1ODI=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"@Dana Howdy! Have you seen our latest updates? We've spoken about it all quite a bit! As far as the art book is concerned, we've found a printer and distributor that we're happy with and they are in production.

Not long now, we're pumped.

<3 Darcy @ LoG",1526273727,UHJvamVjdENvbW1lbnQtMjA0MzYzMTU=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"So I backed the following ""Downloadable Art Book + Set of Armello Novellas featuring some illustrations (PDF/EPUB) + Access to the Beta (via Steam) + NEW AUDIO BOOKS""

This was over three years ago. I got the beta invite on steam (thanks?), but nothing else. Did anyone else back this tier? They keep releasing new expansions and sharing new art, but I never got the art book or audio books. 90% of the reason I backed this was because of the art.",1526259310,UHJvamVjdENvbW1lbnQtMjA0MzUzMDQ=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"@Robert It's a bummer you're not satisfied! We do our best to please as many folks as we can, but naturally resources are limited and game development is the wild wild west.

I'm not sure how closely you followed the campaign but the campaign was heavily focused on PC, with all of the rewards for different tiers directly intertwining with that platform. iPad was simply an extra thing.

We also have done our best to make it work on iOS devices but Armello has grown to be a big baby, so it's been a feat to get it working on just the more common ones! Hope you understand and thank you for your support. <3",1525677660,UHJvamVjdENvbW1lbnQtMjAzNjU2MDc=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"This... was a very disappointing Kickstarter.  It was coming to iPad and ""also PC"".  Four years after funding and after it had been available for PC (and even consoles not talked about in the campaign) for quite some time, it finally stumbled quietly onto the apple store as a freemium game with no perks to backers.  Not only that, but since it took so long to get there, the iPad that I had that was one generation behind during the kickstarter, is not even supported when Armello finally, eventually hit the apple store.
-
Glad I helped you make a game for others.  I guess.",1525448369,UHJvamVjdENvbW1lbnQtMjAzMzk1MDY=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"I know it’s late but just started playing this game, really enjoy it! Thanks :)",1523880035,UHJvamVjdENvbW1lbnQtMjAwNzMxNDA=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"A friend of mine says that Armello has hit the Apple stores.  Doesn't much matter to me, but backers holding out for an iPad version might be glad to hear that it's out.",1521135946,UHJvamVjdENvbW1lbnQtMTk3NDg1NDI=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"It has been almost a year since ""super close to finishing the art book"", I am glad it wasn't far from finishing.",1518546006,UHJvamVjdENvbW1lbnQtMTk0NzEyNzA=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,Great to hear about version 2.0 coming down the line; but any news about the art book and soundtrack since December? Hard to believe it's been almost 4 years!,1518462945,UHJvamVjdENvbW1lbnQtMTk0NjIwMzI=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,It's nice how League of Geeks tricked GOG users with DLC and deleted their game from GOG catalog a few months ago. I will never support any of League of Geeks next projects. You are sick people.,1505352267,UHJvamVjdENvbW1lbnQtMTgwMzUwNjE=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Hello There!
I have moved since originally backing Armello at the art book level. Is there a way for me to update the address it should go to? Honestly, I can't remember if we've even provided shipping addresses yet, but it's better to be safe than sorry! 

Thanks for your time.  :)",1503756494,UHJvamVjdENvbW1lbnQtMTc4NDk0MTE=
https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life,"Hi everyone!

BoboMcGraw, Ruinaes and Fong Lam, I've just looked into your missing keys and resent them to you via email, from me Blake. Just check your inboxes and you should be good now, if you have any questions get back to me directly via email and I'll sort you out :)

Ruinaes to get back to your question about Update#45's Plan we have stuck to it, with only the recent exception of releasing the Bandits after a much too long delay separately to the iPad release. The iPad release was simply holding everything up too much which we explain in our most recent updates - to give you an update on the iPad release it is coming, we are actively working hard on it now and making great progress.

I saw another question about the Art Book, it's almost done!! I even saw a pre-release draft this morning and it looks glorious - really we have gone way beyond and its far better than anyone will expect. We're just going through final proofing, lithographing etc...

Regarding the Novellas... they're written!! Yes they're all done, we're just queuing up the task of getting them prepared for distribution which is a task in itself. At this stage we're planning on releasing them around the same time as the iPad release of Armello.

There's a little bit more in our recent update here: https://www.kickstarter.com/projects/leagueofgeeks/armello-bringing-tabletop-adventures-to-life/posts/1870041

Thanks everyone!

Blake",1493784102,UHJvamVjdENvbW1lbnQtMTY2MzU3OTc=
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hey, I couldn't find an email to send this to so I am leaving it here. 
I just wanted to say this is a really awesome map. I started my first teaching post as a geography teacher in August last year and this map went straight on the wall. I have two of my first year classes (11-12 year olds) competing to see who can win the most stickers, good class behaviour earns them up to 2 questions at the end of each period. The kids love it, they love showing off their knowledge, they love learning about new places, creatures and regions, and they love the competition.  Thanks for this great map!",1460050908,UHJvamVjdENvbW1lbnQtMTI5NjcyODc=
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Ron, 

we're still waiting for the final slipcases for the cards. These are scheduled for mid June (they took forever, we submitted the designs weeks ago). We will hand pack and ship the cards ourselves again and not have it done by our fulfillment company to make sure the cards are shipped the moment we have the packaging. 

Sorry again for the delay but all cards will be shipped in June. That's a promise! 
Simon",1433226661,UHJvamVjdENvbW1lbnQtMTAwMjU0Mjk=
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,This user's account has been deleted.,1433226321,UHJvamVjdENvbW1lbnQtMTAwMjU0MDk=
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Wow Kate, thanks so much for letting us know. This has really made our day :) Really excited to see the kidsmap is doing what we were hoping to achieve when we started.",1424603874,UHJvamVjdENvbW1lbnQtOTA4OTY0NQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"I do volunteer work as a conversational english teacher for some high potential, disadvantaged teens in Hong Kong's New Territories. One big challenge is they simply don't enjoy the language, it's too hard, too different and is rarely, if ever used in their day-to-day life.

I brought in this map for one session with 4-5 15-year-olds and they LOVED it. We ended up over-running by about half an hour as they were determined to get every sticker explained and placed. 

Since that class, the kids have opened up more, are actively contributing to to a photo-a-day challenge we have going on on Facebook and have generally just relaxed more with the language. I can't wait to get it in front of my next group.",1424495791,UHJvamVjdENvbW1lbnQtOTA4MDk4Ng==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Super, danke dir für das Update :)",1422881450,UHJvamVjdENvbW1lbnQtODg3MjcxOA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Ich konnte die Karte heute bei der Post abholen. Habe sie auch sofort mit meiner Kleinen ausprobiert. Sie war begeistert und ich auch. Good job!,1422724666,UHJvamVjdENvbW1lbnQtODg2MDY4Nw==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Womit verschickt ihr denn? Hier ist nämlich weiterhin noch nichts angekommen.,1422459304,UHJvamVjdENvbW1lbnQtODgzMTE5MA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Nikki, we will post an update this week and give you all the insights.",1422435444,UHJvamVjdENvbW1lbnQtODgyOTYwOQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Do you have any update to share on the cards?,1422414272,UHJvamVjdENvbW1lbnQtODgyODM3OA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Alfredo. Ne, das ist Mist. Wir schicken dir die kommende Woche Ersatz. Da scheinen die Maps von einer ganzen Fuhre abhanden gekommen zu sein. Sorry für das lange Warten und danke für deine Geduld!",1422184137,UHJvamVjdENvbW1lbnQtODgwODQzNQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Simon, bei mir ist auch leider nichts angekommen... Einen Monat Verspätung?",1422183946,UHJvamVjdENvbW1lbnQtODgwODQyOQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Johannes, ich hab dir eine Mail geschrieben.",1421652864,UHJvamVjdENvbW1lbnQtODc2MTU3Nw==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Immer noch nichts. Mail ist auch raus.,1421529035,UHJvamVjdENvbW1lbnQtODc1NDMwNw==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Das mache ich gerne. Ob sie kommt oder nicht, du bekommst eine Rückmeldung.",1420924487,UHJvamVjdENvbW1lbnQtODcwODc2OA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Johannes. Wir haben ein paar Maps noch mal neu verschickt. Wenn bis Ende der Woche nichts kommt, kannst du mir eine Mail an simon@awesome-maps.com schicken?",1420921657,UHJvamVjdENvbW1lbnQtODcwODYxMA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Bis jetzt ist leider noch nichts angekommen.,1420707573,UHJvamVjdENvbW1lbnQtODY5NDA0MQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi Johannes, 

absolut. Die Maps wurden alle verschickt, aber es scheinen einige abhanden gekommen zu sein. Gibt es sonst noch Deutsche hier, die ihre Maps nicht bekommen haben? Das tut mir wirklich Leid. Ich forsche da mal nach, was da los ist und werde dir dann eine neue Map nachsenden, wenn bis Mitte nächster Woche nichts ankommt. Bitte gib mir dann noch mal Bescheid. 

Sorry für die Verzögerung :(

Simon",1420210758,UHJvamVjdENvbW1lbnQtODY2MjkwMg==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Should the maps have arrived by now (Germany)? Nothing here yet.,1419846918,UHJvamVjdENvbW1lbnQtODY0NTU4OQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Received the map prior to Christmas and it was a great surprise for me and my daughter. 
The map and stickers are great. 
The magnetic sticks were a little small and did not come with the screws. 
Overall, the family is happy. I just wished the sticks went from edge to edge.",1419789850,UHJvamVjdENvbW1lbnQtODY0MjkxMw==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Thanks so much for the comment! I am glad you like it.,1418841192,UHJvamVjdENvbW1lbnQtODU4ODM3NQ==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"You are awesome!
I just received the map and me and my son are absolutely thrilled (I think I might be 
more than him :) ).",1418802712,UHJvamVjdENvbW1lbnQtODU4NTMzNA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,"Hi guys, we've been sorting out a lot of things the last days. I'll be with you with an update today or tomorrow.",1416550603,UHJvamVjdENvbW1lbnQtODQwOTU3NA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Yes. i also like to know if it will be getting it in time for Christmas. Please keep us updated.,1416539041,UHJvamVjdENvbW1lbnQtODQwODc0MA==
https://www.kickstarter.com/projects/simonj/the-kidsmap-for-the-explorers-of-tomorrow,Hello. Can you give an update on the status of the maps & cards?  One set I ordered is a Christmas gift...will we have it all by then?  Thanks!,1416502446,UHJvamVjdENvbW1lbnQtODQwMzYwMw==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Issue 2?,1501426909,UHJvamVjdENvbW1lbnQtMTc1Mjk3MjY=
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"Also wanted to share that I received my copy some time ago. Great work, I absolutely love it. I hope really hope the story continues.",1448025213,UHJvamVjdENvbW1lbnQtMTE4MDQyODM=
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"I just wanted to share - I finally got my reward to Poland and the book is great read, the art, the story - I like it very much and looking forward to next project from Coker CoOp team :)
Best.",1436336412,UHJvamVjdENvbW1lbnQtMTA0NDkzNDY=
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Got my copy in the mail yesterday. Can't wait to read it! :-),1429600922,UHJvamVjdENvbW1lbnQtOTY5MTcwNA==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@Michael, really sorry to hear that. Could you check your KS messages? We sent an update over your way :)",1429595967,UHJvamVjdENvbW1lbnQtOTY5MTM5OQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Got mine in the mail today (bent in three places :-\) But excited to read it and try to press it straight :-),1429572222,UHJvamVjdENvbW1lbnQtOTY4ODgyMQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@Chuck, happy to help!",1422208483,UHJvamVjdENvbW1lbnQtODgwOTgzMA==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Thanks.  I feel like an idiot.  Bwahahahahaha,1422204231,UHJvamVjdENvbW1lbnQtODgwOTUwNQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@Caligula, thanks, getting close now :)

- Shobo",1412043633,UHJvamVjdENvbW1lbnQtNzk5ODg5MA==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Just submitted my backer survey. Can't wait! :D,1412018595,UHJvamVjdENvbW1lbnQtNzk5NTc0Mw==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@Queso6p4,

Stay tuned, we've got a new update coming this week!

- Shobo",1408944088,UHJvamVjdENvbW1lbnQtNzY4MDE3OQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Is there any more recent news?,1408867344,UHJvamVjdENvbW1lbnQtNzY3Mzc0Ng==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@Daniel, if we get to enough issues to make a TPB, you can bet there will be one, and it'll be glorious!

- Shobo",1401262647,UHJvamVjdENvbW1lbnQtNjg2MTU5Ng==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Eventually a trade will be released right? :),1401166526,UHJvamVjdENvbW1lbnQtNjg1MzA2OA==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@ThePinkNinja - It's gonna be awesome :)

- Shobo",1400506225,UHJvamVjdENvbW1lbnQtNjc5ODkxOQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,Glad you made it and look forward to reading it,1400499805,UHJvamVjdENvbW1lbnQtNjc5ODU1Nw==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@Orson, Too true, I've had a Venture Bros. shirt that's lasted about  6 years now and I LOVE it !

@ Caleb, don't jinx it, ha!

- Shobo",1400339391,UHJvamVjdENvbW1lbnQtNjc5MDMwMw==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,You guys are going to get to 15k!!!,1400326826,UHJvamVjdENvbW1lbnQtNjc4OTY0OQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"Better paper(or t-shirts) may not be as flashy as a new item or extra pre-existing things, but it's something you definitely appreciate once you have it in hand! :3",1400313959,UHJvamVjdENvbW1lbnQtNjc4OTE3MQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"Hullo Mikhail! I think 14K would be mighty impressive, let alone $15! We're not really going to add new stretch goals this late though, mainly because if we do it would be artificial since they wouldn't be planned. We'd hoped we'd be able to add the coin, which is why we did, but any additional money we ear will go toward making the rewards even higher quality. Better paper, T-shirts, etc!",1400297506,UHJvamVjdENvbW1lbnQtNjc4ODIzNg==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"Let's hope you guys hit 15,000. A new stretch goal if possible before final countdown.",1400285059,UHJvamVjdENvbW1lbnQtNjc4NzIwOQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,No means yes! We're gonna be flippin coins in December! I propose that heads mean stories about our sibs and tails mean even more stories,1400229281,UHJvamVjdENvbW1lbnQtNjc4MTkwNQ==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"Woohoo, thanks everyone! We just met the stretch goal. Everyone that has pledged $15 and above now gets a 1 Sestertius brass coin, straight from the City of Seven Faces!",1400206860,UHJvamVjdENvbW1lbnQtNjc4MDM4OA==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,@Jonathan- Yes! The brass coin (Sestertius) starts at $15 if we meet the stretch goal,1400145726,UHJvamVjdENvbW1lbnQtNjc3NDYxNA==
https://www.kickstarter.com/projects/cokercoop/outcasts-of-jupiter-1,"@ Mikhail - Feels good!

@ Robert, thanks! We can't wait to get it out to everyone :D

- Shobo",1399775733,UHJvamVjdENvbW1lbnQtNjc0Mzg2Mw==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"I love the idea. With so many 3d printers out there these days what about doing something so people could print their own. Selling blue prints, etc",1399749048,UHJvamVjdENvbW1lbnQtNjc0MTgxNA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"Having a successful kickstarter is what we need to be able to replicate the nice examples they have shown, rather than dwelling on not being able to replicate them with kickstarter rewards alone. :-)",1398972506,UHJvamVjdENvbW1lbnQtNjY2NTQ0MA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"I think it is quite natural that they want to show off what can be done with many Cella. They also said that the kickstarter funds would let them lower production costs, and therefore bring the pricing down.",1398972296,UHJvamVjdENvbW1lbnQtNjY2NTQxMA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,I think the biggest problem is that the creators haven't quite worked out what scale they are aiming for. The reward levels and pricing are all about having a few Cella (less than ten) whereas the advertising photography is all about having lots of Cella (many tens if not thousands!). Either they need to drop the price to make a pack of ten or twenty affordable or they need to start selling what can be done with just one or two Cella.,1398948390,UHJvamVjdENvbW1lbnQtNjY2MjY0NQ==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,I just increased my pledge. Surely we can make this happen!,1398720290,UHJvamVjdENvbW1lbnQtNjYzOTg5NA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"This is actually an amazing project. I agree with Lukas though on the fact funding the hugh goal. From what I can see most backers chose either the 25 or the 50$ reward level, which would mean getting a total amount of at least 1000 to 2000 backers.
So my question is, if this kickstarter ever fails, would you still be able to sell small production pieces through an e-shop, while you look around for new ways to fund ? I would also hate that product not make it to the market, for I'm positively sure it would be a hit if it did.",1398708730,UHJvamVjdENvbW1lbnQtNjYzODE2OA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"This might be useful! https://m.facebook.com/story.php?story_fbid=307845826031478&id=100004181889304
I love what your doing! It's thyme we were more dynamic with our living environments!",1398456856,UHJvamVjdENvbW1lbnQtNjYyMDMxMw==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"Thanks Lukas, your advice is very much appreciated! We are actually looking into urban design blogs at the moment, so hopefully we'll reach out to more people through that. Nevertheless, if you could also share our project among your friends, that would be great!",1398219700,UHJvamVjdENvbW1lbnQtNjU5NDA0Mw==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,I love this idea. I wonder if you've reached out to any blogs or the like that may cover your Kickstarter? For something with your pledge level sizes and your high goal it will be very difficult to get funded on backer word of mouth alone. I'd hate to see this product not make it to market.,1398195566,UHJvamVjdENvbW1lbnQtNjU5MDg4Mg==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"I quite like this project, and I hope to be able to decorate my home with these comforting cella's. :-)",1398124613,UHJvamVjdENvbW1lbnQtNjU4MzE2Nw==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"At the moment, yes. However, if we get enough funding from this Kickstarter project, we will upgrade our facilities so that we can efficiently produce more Cella, driving the cost down considerably. We want to make Cella affordable for everyone!

Cella is made from durable, slightly flexible plastic, so a breeze bumping them around would not be a problem at all.",1397661923,UHJvamVjdENvbW1lbnQtNjUzMTY0OQ==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"Hmm, so create one of those funky indoor gardens one is looking at $1000 to $2000 worth of Cella? Ooof!

One more question, do you have any thoughts on how durable or fragile the Cella are? I'm thinking of hanging a bunch of them on threads from the ceiling, possibly in front of a window. If they were blowing in a breeze and bumping into each other and/or the window, would that be a problem?

Thanks.",1397471914,UHJvamVjdENvbW1lbnQtNjUwNDM2Mw==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,These look really great!  I'm always a fan for anything green!,1397411625,UHJvamVjdENvbW1lbnQtNjQ5OTI0NA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"Hi Paul, thank you for your contribution! We are excited to already have so many people interested in our product.",1397221067,UHJvamVjdENvbW1lbnQtNjQ4MDg3Mw==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"Hi Hendrik, 
Yes, you are correct. We have not decided on colors for the limited edition Cella yet, but will update all our backers once we do. There's roughly 150-170 Cella in that indoor garden photo. For one square meter of garden, you need about 250 mixed sizes of Cella.

In the video, we used strong adhesive tape to attach the Cella to the wall. We recommend that you use a stronger adhesive, however, if you wish to create a permanent fixture on the wall.

Please let us know if you have any other questions. We will be adding some FAQ's soon.",1397220728,UHJvamVjdENvbW1lbnQtNjQ4MDgzNA==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,I'm glad to back this amazing project.,1397184960,UHJvamVjdENvbW1lbnQtNjQ3Nzc3Ng==
https://www.kickstarter.com/projects/1485353177/cella-redefine-urban-nature,"Hello. Cool product :).

Just to be absolutely clear, the $95 level includes 12 individual Cella (of which three are a different colour) and the $150 level includes 18 Cella (of which three are a different colour and three come pre-mossed)? What colour are the limited edition ones?

Also, how many Cella are used in the indoor garden pictures? E.g. the round garden in front of the wood stove? And how does the woman in the video manage to attach the Cella to the wall simply by pushing them on?

Thanks.",1397051438,UHJvamVjdENvbW1lbnQtNjQ1NTUzMQ==
https://www.kickstarter.com/projects/customgamelab/custom-game-dice-you-design,"KS advise is to hire an attorney to do the dirty work. The help from any U.S. backer is really appreciated. John Warren can't flee. In my country, backers joined to go to court with the ""Heroquest 25th anniversary"" case, legal procedures already began.",1557662681,UHJvamVjdENvbW1lbnQtMjQxMzc3MjI=
https://www.kickstarter.com/projects/customgamelab/custom-game-dice-you-design,"Said it countless times...not a fan of big government action, but Kickstarter needs to be hit, and hit HARD, for the amount out of outright fraud they allow .",1557371657,UHJvamVjdENvbW1lbnQtMjQxMDAwOTU=
